id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
19222362,Rental unit in Edinburgh · ★4.93 · 2 bedrooms · 3 beds · 1 bath,134548224,Ginny,,Bonaly and The Pentlands,55.90671,-3.25769,Entire home/apt,131,4,101,2023-08-20,1.34,1,121,18,
19225140,Rental unit in Edinburgh · ★4.82 · 2 bedrooms · 2 beds · 1.5 baths,7509288,Collin,,Dalry and Fountainbridge,55.9452,-3.21872,Entire home/apt,999,1,187,2023-09-01,2.47,1,9,12,
19225401,Rental unit in Edinburgh · ★4.92 · 5 bedrooms · 6 beds · 2 baths,10052655,Emily,,"Old Town, Princes Street and Leith Street",55.95079,-3.18939,Entire home/apt,225,3,25,2022-08-08,0.34,1,0,0,
19233202,Bungalow in Edinburgh · ★4.91 · 2 bedrooms · 3 beds · 1.5 baths,126964032,Wilma,,Craigentinny,55.96483,-3.13493,Private room,90,1,44,2023-03-05,0.59,1,1,2,
19243245,Condo in Edinburgh · ★4.72 · 3 bedrooms · 3 beds · 1.5 baths,53815116,Emma,,Stockbridge,55.95917,-3.21417,Entire home/apt,304,3,19,2023-09-09,0.26,1,151,8,
19254363,Rental unit in Edinburgh · ★4.81 · 1 bedroom · 1 bed · 1 bath,35537605,Claire,,Deans Village,55.94907,-3.2185,Entire home/apt,180,5,31,2022-12-03,0.42,2,0,2,
19258048,Home in Newcraighall · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,81598207,Mhorag,,"Jewel, Brunstane and Newcraighall",55.93613,-3.09076,Private room,43,4,29,2023-01-03,0.39,1,39,5,
19268503,Rental unit in Edinburgh · ★4.93 · 1 bedroom · 2 beds · 1 private bath,2466826,Suzie,,Hillside and Calton Hill,55.95874,-3.18188,Private room,75,2,55,2023-08-28,0.74,2,0,9,
19270055,Rental unit in Edinburgh · ★4.95 · 1 bedroom · 1 bed · 1 bath,32525933,Vicki,,Dalry and Fountainbridge,55.94407,-3.21516,Entire home/apt,93,3,149,2023-09-04,2.01,1,8,41,
19277179,Rental unit in Edinburgh · ★4.80 · 2 bedrooms · 2 beds · 1 bath,91690821,Jamie,,"Canongate, Southside and Dumbiedykes",55.94976,-3.17723,Entire home/apt,164,2,271,2023-09-03,3.58,1,225,62,
19278160,Rental unit in Edinburgh · ★4.93 · 1 bedroom · 1 bed · 1 bath,45280934,Sally,,New Town East and Gayfield,55.95678,-3.19257,Entire home/apt,161,1,410,2023-09-07,5.46,3,128,93,
19284307,Rental unit in Edinburgh · ★4.91 · 2 bedrooms · 6 beds · 1 bath,33096930,Raffaele,,"Old Town, Princes Street and Leith Street",55.949741223391165,-3.188156375252413,Entire home/apt,486,2,206,2023-08-16,2.90,1,0,3,
19288351,Rental unit in Edinburgh · ★4.94 · 1 bedroom · 2 beds · 1 bath,135067605,Wilma,,Dalry and Fountainbridge,55.94337,-3.21454,Entire home/apt,74,1,17,2020-01-15,0.23,1,0,0,
19301308,Rental unit in Edinburgh · ★4.88 · 1 bedroom · 2 beds · 1 bath,57495786,Luke & Jolita,,"Old Town, Princes Street and Leith Street",55.94661,-3.19937,Entire home/apt,197,3,302,2023-08-27,3.98,2,17,67,
19310223,Rental unit in Edinburgh · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,2546393,Agnes,,Portobello,55.95372,-3.11728,Private room,36,1,342,2023-09-07,4.55,1,57,41,
19321906,Rental unit in Edinburgh · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,3200264,Dana,,Gorgie West,55.9371,-3.24247,Private room,60,5,36,2023-09-04,0.48,4,196,11,
19325841,Serviced apartment in Edinburgh · ★4.87 · 2 bedrooms · 2 beds · 1 bath,45497903,Judy,,Joppa,55.95026,-3.10796,Entire home/apt,129,5,15,2023-09-04,0.30,4,7,6,
19329759,Rental unit in Edinburgh · ★4.87 · 1 bedroom · 1 bed · 1 private bath,53339107,Jill,,Merchiston and Greenhill,55.93726,-3.21588,Private room,90,1,204,2023-09-10,2.69,1,131,35,
19343592,Townhouse in Edinburgh · ★4.81 · 1 bedroom · 1 bed · 1 private bath,101731795,Mike,,"Blackford, West Mains and Mayfield Road",55.92866,-3.16954,Private room,62,5,360,2023-09-06,4.84,8,0,29,
19344210,Rental unit in Edinburgh · ★4.91 · 1 bedroom · 1 bed · 1.5 baths,135530827,Lucia,,"Canongate, Southside and Dumbiedykes",55.94405,-3.18364,Entire home/apt,105,2,33,2023-08-28,0.44,1,0,7,
19345451,Rental unit in Edinburgh · ★4.97 · 2 bedrooms · 2 beds · 1 bath,30761686,Susie & Ian,,Morningside,55.92857,-3.20569,Entire home/apt,120,3,204,2023-08-28,2.70,1,37,6,
19358429,Rental unit in Edinburgh · ★4.99 · 1 bedroom · 2 beds · 1 bath,127578663,Eddie,,"Canongate, Southside and Dumbiedykes",55.95131,-3.17707,Entire home/apt,108,2,387,2023-09-09,5.11,1,11,96,
19359896,Rental unit in Edinburgh · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,135684745,Sue,,Bruntsfield,55.93668,-3.20924,Private room,69,3,104,2023-08-31,1.40,2,2,16,
19361032,Home in Edinburgh · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,134945538,Susan,,Bonaly and The Pentlands,55.89413,-3.30984,Private room,110,1,62,2023-09-03,0.82,2,294,21,
19382479,Rental unit in Edinburgh · ★5.0 · 1 bedroom · 2 beds · 1 bath,13573316,Nadia,,The Shore and Constitution Street,55.97549,-3.16978,Entire home/apt,133,3,60,2023-07-15,0.80,1,4,10,
19385176,Rental unit in Edinburgh · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,41126802,Gareth,,Gorgie West,55.93825,-3.23624,Private room,79,2,116,2023-09-10,1.53,3,2,10,
19413742,Rental unit in Edinburgh · ★4.97 · 3 bedrooms · 4 beds · 2 baths,42443490,Fiona,,New Town West,55.954,-3.20769,Entire home/apt,214,3,136,2021-09-12,1.84,1,27,0,
19419835,Rental unit in Edinburgh · ★4.64 · 1 bedroom · 1 bed · 1 bath,3008499,Rebecca,,Tollcross,55.94504,-3.20171,Entire home/apt,100,1,417,2023-09-03,5.62,54,268,66,
19429013,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,136209413,Rui,,Tollcross,55.94746,-3.20301,Private room,40,2,5,2023-08-10,0.36,1,0,2,
19430297,Rental unit in Newington · 1 bedroom · 1 bed · 1 private bath,67583199,Vivian,,"Canongate, Southside and Dumbiedykes",55.94396,-3.18126,Private room,118,2,0,,,1,9,0,
19435822,Rental unit in Edinburgh · ★4.47 · 1 bedroom · 1 bed · 1.5 shared baths,79464621,Robert,,Marchmont East and Sciennes,55.93903,-3.1837,Private room,54,1,445,2023-09-06,5.92,1,30,99,
19441754,Rental unit in Edinburgh · ★4.87 · 3 bedrooms · 4 beds · 3 baths,45280934,Sally,,"Old Town, Princes Street and Leith Street",55.95649,-3.19251,Entire home/apt,396,1,398,2023-09-05,5.26,3,180,93,
19451342,Condo in Edinburgh · ★4.99 · 1 bedroom · 1 bed · 1 private bath,136392469,Christiana,,Comely Bank,55.95649,-3.21752,Private room,71,2,119,2023-09-07,1.61,1,86,50,
19467423,Condo in Edinburgh · ★4.94 · 1 bedroom · 1 bed · 1 bath,6550498,Rachel,,Abbeyhill,55.95605527613746,-3.1717884168657893,Entire home/apt,176,3,53,2023-09-03,0.72,1,79,26,
19475632,Condo in Edinburgh · ★4.89 · 1 bedroom · 1 bed · 1 bath,2184382,Walter,,Newington and Dalkeith Road,55.94202,-3.17954,Entire home/apt,71,1,20,2023-09-10,0.27,2,12,5,
19476166,Rental unit in Edinburgh · 2 bedrooms · 2 beds · 1 private bath,69776996,Daniel,,Hyvots and Gilmerton,55.9023,-3.13785,Private room,50,30,2,2017-11-15,0.03,1,0,0,
19479513,Rental unit in Edinburgh · ★4.84 · 2 bedrooms · 3 beds · 2 baths,11362736,Sonia,,New Town East and Gayfield,55.96141,-3.18633,Entire home/apt,103,1,146,2023-08-22,1.96,14,281,38,
19483316,Rental unit in Edinburgh · ★4.48 · 1 bedroom · 1 bed · 1 shared bath,136734500,Vadimov,,"Canongate, Southside and Dumbiedykes",55.94889,-3.18262,Private room,28,5,31,2019-07-14,0.41,3,0,0,
19483444,Rental unit in Edinburgh · ★4.80 · 1 bedroom · 1 bed · 1 bath,9303491,Ewan,,Hillside and Calton Hill,55.95667,-3.17304,Entire home/apt,100,14,5,2021-01-05,0.07,1,0,0,
19484040,Rental unit in Edinburgh · ★4.48 · 1 bedroom · 1 bed · 1 shared bath,136734500,Vadimov,,"Canongate, Southside and Dumbiedykes",55.94694,-3.18449,Private room,59,5,44,2019-06-24,0.59,3,0,0,
19487529,Rental unit in Edinburgh · ★4.71 · 2 bedrooms · 4 beds · 1 bath,109595100,Malcolm Howes,,"Canongate, Southside and Dumbiedykes",55.946,-3.18087,Entire home/apt,89,2,195,2023-08-28,2.58,2,0,20,
19493003,Rental unit in Edinburgh · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,70903161,Rosie,,Slateford and Chesser,55.93216,-3.24721,Private room,40,2,267,2023-09-02,3.56,1,65,52,
19495124,Condo in Edinburgh · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,136864496,Britt & Greg,,Tollcross,55.94591,-3.20687,Private room,139,1,316,2023-08-23,4.19,1,0,19,
19498200,Rental unit in Edinburgh · ★4.95 · 2 bedrooms · 2 beds · 2.5 baths,136898461,Chris,,New Town East and Gayfield,55.95951,-3.18692,Entire home/apt,122,2,354,2023-08-29,4.69,2,11,67,
19512888,Condo in Edinburgh · ★4.93 · 1 bedroom · 1 bed · 1 bath,86436165,Maggie,,Easter Road and Hawkhill Avenue,55.96475,-3.17153,Entire home/apt,98,3,60,2023-09-01,0.81,1,0,30,
19514896,Rental unit in Edinburgh · ★4.95 · 2 bedrooms · 3 beds · 1.5 baths,35684241,Danny,,"Old Town, Princes Street and Leith Street",55.94571,-3.18985,Entire home/apt,169,2,256,2023-09-03,3.73,1,88,66,
19515628,Rental unit in Edinburgh · ★4.70 · 1 bedroom · 2 beds · 1 bath,19173145,Anabel,,Leith (Hermitage and Prospect Bank),55.96492,-3.16316,Entire home/apt,122,3,115,2023-06-17,1.55,31,30,18,
19517029,Rental unit in Edinburgh · 1 bedroom · 1 bed · 1 bath,5703915,Fiona,,Broughton North and Powderhall,55.96231,-3.19354,Entire home/apt,104,1,1,2018-01-02,0.01,1,0,0,
19518554,Rental unit in Edinburgh · ★4.80 · 1 bedroom · 1 bed · 1 bath,15469170,Karen,,Pilrig,55.96817,-3.17869,Entire home/apt,71,1,383,2023-09-10,5.08,2,0,74,
19518681,Condo in Edinburgh · ★4.93 · 1 bedroom · 1 bed · 1 private bath,134590003,Gwen,,Shandon,55.9348,-3.23461,Private room,40,1,333,2023-08-27,4.48,1,12,84,
19518687,Rental unit in Edinburgh · ★5.0 · 2 bedrooms · 3 beds · 1 bath,14796321,Edd,,North Leith and Newhaven,55.97809,-3.18511,Entire home/apt,62,3,20,2022-07-15,0.27,1,0,0,
19521761,Rental unit in Edinburgh · ★4.94 · 2 bedrooms · 3 beds · 2 baths,19173145,Anabel,,New Town East and Gayfield,55.96079,-3.18378,Entire home/apt,221,3,85,2023-09-06,1.21,31,47,27,
19536606,Townhouse in Edinburgh · ★4.84 · 2 bedrooms · 4 beds · 1 bath,125296161,Andrew,,The Calders,55.91719,-3.28798,Entire home/apt,149,2,168,2023-09-10,2.26,1,13,22,
19544127,Rental unit in Edinburgh · ★4.60 · 4 bedrooms · 5 beds · 1 bath,135840811,Patrick & Rebecca,,Marchmont West,55.93713,-3.20163,Entire home/apt,180,2,192,2023-08-27,2.56,1,9,37,
19550823,Condo in Edinburgh · ★5.0 · 2 bedrooms · 2 beds · 1 bath,41126802,Gareth,,Gorgie West,55.93642,-3.23601,Entire home/apt,169,3,8,2022-08-20,0.11,3,0,0,
19558037,Condo in Edinburgh · ★4.91 · 3 bedrooms · 3 beds · 1 bath,4493347,Aida,,Deans Village,55.95124,-3.2034,Entire home/apt,153,2,262,2023-09-09,3.48,1,161,66,
19560144,Rental unit in Edinburgh · ★4.54 · 2 bedrooms · 4 beds · 1 bath,3008499,Rebecca,,Tollcross,55.9449,-3.20228,Entire home/apt,107,1,361,2023-08-22,4.80,54,249,60,
19562946,Rental unit in Edinburgh · ★4.88 · 1 bedroom · 2 beds · 1.5 baths,132813123,Fran,,Morningside and Craighouse,55.9248,-3.2162,Entire home/apt,150,2,111,2023-08-06,1.49,1,6,24,
19567305,Condo in Edinburgh · ★4.54 · 2 bedrooms · 3 beds · 1 bath,15533227,Samantha,,Meadowbank and Abbeyhill North,55.95757,-3.16386,Entire home/apt,297,2,26,2023-06-18,0.35,1,100,1,
19568180,Rental unit in Edinburgh · ★4.72 · 1 bedroom · 1 bed · 1 bath,2422509,Sonia & Chris,,"Old Town, Princes Street and Leith Street",55.95276,-3.20025,Entire home/apt,175,2,280,2023-09-08,3.73,12,6,69,
19570908,Rental unit in Edinburgh · ★5.0 · 3 bedrooms · 4 beds · 1 bath,98018193,Charity,,Morningside and Craighouse,55.92304,-3.22185,Entire home/apt,129,3,13,2022-08-15,0.18,1,0,0,
19582158,Rental unit in Edinburgh · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,137636717,Francesca,,Restalrig (Loganlea) and Craigentinny West,55.95789,-3.142,Private room,47,2,98,2023-04-18,1.30,6,275,9,
19588128,Rental unit in Edinburgh · ★4.92 · 5 bedrooms · 5 beds · 4 baths,37956682,Nikki,,Tollcross,55.94855,-3.20502,Entire home/apt,336,3,103,2023-08-23,1.39,1,36,16,
19599162,Villa in Edinburgh · ★4.33 · 4 bedrooms · 5 beds · 2 baths,119520018,Lukasz,,"Blackford, West Mains and Mayfield Road",55.92227,-3.16471,Entire home/apt,89,1,6,2019-08-28,0.08,1,0,0,
19599767,Townhouse in Edinburgh · ★4.84 · 1 bedroom · 2 beds · 1 bath,137797022,Aisha,,Bruntsfield,55.93934,-3.21639,Entire home/apt,54,14,39,2020-04-04,0.53,1,0,0,
19608611,Rental unit in Edinburgh · ★4.90 · 2 bedrooms · 2 beds · 1 bath,40013762,Nina,,South Leith,55.96712,-3.17458,Entire home/apt,135,4,21,2023-09-02,0.28,6,125,9,
19609630,Rental unit in Edinburgh · ★4.93 · 2 bedrooms · 3 beds · 1 bath,40013762,Nina,,South Leith,55.96644,-3.17003,Entire home/apt,130,28,28,2023-06-03,0.43,6,40,13,
19614861,Rental unit in Edinburgh · 2 bedrooms · 2 beds · 1 bath,84568361,Jamie,,Trinity East and The Dudleys,55.97716,-3.19454,Entire home/apt,330,30,2,2022-06-02,0.03,1,0,0,
19614955,Rental unit in Edinburgh · ★4.88 · 1 bedroom · 2 beds · 1 bath,137224913,Glenn,,The Grange,55.9353,-3.17977,Entire home/apt,130,1,310,2023-08-23,4.15,1,25,62,
19615447,Rental unit in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 bath,64452065,Amy,,South Leith,55.97043,-3.16967,Entire home/apt,86,2,25,2023-08-28,0.34,1,6,6,
19622134,Rental unit in Edinburgh · ★4.94 · 2 bedrooms · 2 beds · 1.5 baths,138018198,Jim,,South Leith,55.96585,-3.17567,Entire home/apt,105,2,382,2023-08-29,5.23,1,73,79,
19631212,Home in Edinburgh · ★4.33 · 3 bedrooms · 4 beds · 2.5 baths,15776834,Sarah,,Willowbrae and Duddingston Village,55.95085,-3.14834,Entire home/apt,184,4,4,2019-01-02,0.05,1,0,0,
19634955,Rental unit in Edinburgh · ★4.70 · 1 bedroom · 1 bed · 1 bath,130583135,Ross,,Balgreen and Roseburn,55.94446,-3.23475,Entire home/apt,95,2,184,2023-08-24,2.45,1,52,36,
19635771,Rental unit in Edinburgh · ★4.75 · 1 bedroom · 1 bed · 1 bath,137720666,Victor,,"Old Town, Princes Street and Leith Street",55.95706,-3.1903,Entire home/apt,188,2,254,2023-08-28,3.40,1,325,25,
19652013,Guest suite in Edinburgh · ★4.98 · 2 bedrooms · 1 bed · 1 private bath,112231422,Brian,,Blackhall,55.96066,-3.27394,Private room,93,2,217,2023-09-08,2.92,1,66,65,
19654644,Rental unit in Edinburgh · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,51395930,Lukasz,,Newington and Dalkeith Road,55.9394,-3.1766,Private room,22,4,60,2020-11-18,0.81,2,0,0,
19656208,Guest suite in Edinburgh · ★4.91 · 1 bedroom · 2 beds · 1.5 baths,84300559,Ross,,Siverknowes and Davidson's Mains,55.96843,-3.26941,Entire home/apt,70,2,67,2023-09-10,2.49,1,129,33,
19669524,Home in Edinburgh · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,30371084,Mark And Jeana,,Queensferry East,55.98984,-3.38465,Private room,36,1,218,2023-09-07,2.93,1,0,36,
19669612,Rental unit in Edinburgh · ★4.95 · 2 bedrooms · 2 beds · 2 baths,98796289,Sean,,Tollcross,55.94402,-3.20471,Entire home/apt,154,1,735,2023-09-03,9.79,2,87,142,
19674118,Rental unit in Edinburgh · ★4.90 · 1 bedroom · 1 bed · 1 bath,135793579,Georgia,,South Leith,55.96787,-3.17119,Entire home/apt,125,2,170,2023-07-19,2.28,1,54,26,
19678108,Rental unit in Edinburgh · ★4.80 · 3 bedrooms · 3 beds · 1.5 baths,138579980,Shuna,,Pilrig,55.96516,-3.18093,Entire home/apt,380,1,12,2023-08-16,0.16,1,0,2,
19695990,Condo in Edinburgh · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,31497385,Lorraine,,Pilrig,55.97157,-3.17957,Private room,74,1,70,2023-09-02,0.94,1,304,25,
19699835,Bungalow in Edinburgh · 1 bedroom · 1 bed · 1 shared bath,85614825,Cindy,,Corstorphine,55.94071,-3.26776,Private room,70,2,0,,,1,179,0,
19711813,Bungalow in Edinburgh · ★4.93 · 2 bedrooms · 1 bed · 1 shared bath,30212164,Carol,,Corstorphine North,55.94365,-3.29255,Private room,56,1,365,2023-09-07,4.87,2,235,140,
19712784,Rental unit in Edimburgo · ★4.86 · 2 bedrooms · 1 bed · 1.5 baths,137636717,Francesca,,Restalrig (Loganlea) and Craigentinny West,55.95948,-3.14161,Entire home/apt,150,2,14,2023-08-20,0.28,6,9,12,
19714208,Rental unit in Edinburgh · ★4.62 · 1 bedroom · 1 bed · 1 bath,22904051,Robert,,Canonmills and New Town North,55.96,-3.20446,Entire home/apt,134,1,337,2023-09-01,4.51,1,2,39,
